month,store_id,product_id,total_units_sold,avg_inventory,turnover_ratio,turnover_group,movement
2022-03,S004,P0083,2723,133.3548,20.4192,2,"Medium Moving"
2022-03,S002,P0096,2706,132.4516,20.4301,2,"Medium Moving"
2022-03,S001,P0159,2598,127.0000,20.4567,2,"Medium Moving"
2022-03,S002,P0057,2606,127.2258,20.4833,2,"Medium Moving"
2022-03,S005,P0094,2858,139.4839,20.4898,2,"Medium Moving"
2022-03,S003,P0017,2830,137.9677,20.5120,2,"Medium Moving"
2022-03,S002,P0046,3093,150.7742,20.5141,2,"Medium Moving"
2022-03,S002,P0126,3046,148.4516,20.5185,2,"Medium Moving"
2022-03,S003,P0175,2722,132.6129,20.5259,2,"Medium Moving"
2022-03,S001,P0153,2746,133.7419,20.5321,2,"Medium Moving"
2022-03,S002,P0178,2915,141.4194,20.6125,2,"Medium Moving"
2022-03,S003,P0133,2919,141.5806,20.6172,2,"Medium Moving"
2022-03,S005,P0067,2962,143.5484,20.6342,2,"Medium Moving"
2022-03,S005,P0061,2970,143.5806,20.6852,2,"Medium Moving"
2022-03,S002,P0149,2852,137.8387,20.6908,3,"Fast Moving"
2022-03,S005,P0096,2928,141.3548,20.7138,3,"Fast Moving"
2022-03,S003,P0149,2889,139.2258,20.7505,3,"Fast Moving"
2022-03,S002,P0031,2610,125.7419,20.7568,3,"Fast Moving"
2022-03,S002,P0061,2879,138.6129,20.7701,3,"Fast Moving"
2022-03,S001,P0031,2929,140.9677,20.7778,3,"Fast Moving"
2022-03,S003,P0153,2725,131.1290,20.7811,3,"Fast Moving"
2022-03,S005,P0175,2746,132.0000,20.8030,3,"Fast Moving"
2022-03,S002,P0016,3012,144.7419,20.8094,3,"Fast Moving"
2022-03,S005,P0057,3208,154.1290,20.8137,3,"Fast Moving"
2022-03,S002,P0017,2968,142.5484,20.8210,3,"Fast Moving"
2022-03,S001,P0096,3079,147.8710,20.8222,3,"Fast Moving"
2022-03,S003,P0068,2673,128.2581,20.8408,3,"Fast Moving"
2022-03,S005,P0083,3181,152.3548,20.8789,3,"Fast Moving"
2022-03,S002,P0183,3109,148.7419,20.9020,3,"Fast Moving"
2022-03,S005,P0116,2632,125.9032,20.9049,3,"Fast Moving"
2022-03,S002,P0066,2893,138.2581,20.9246,3,"Fast Moving"
2022-03,S005,P0125,3136,149.6129,20.9608,3,"Fast Moving"
2022-03,S003,P0178,2934,139.6774,21.0055,3,"Fast Moving"
2022-03,S004,P0178,2872,136.6774,21.0130,3,"Fast Moving"
2022-03,S001,P0046,2598,123.4194,21.0502,3,"Fast Moving"
2022-03,S003,P0129,3171,150.3871,21.0856,3,"Fast Moving"
2022-03,S005,P0166,3056,144.1935,21.1937,3,"Fast Moving"
2022-03,S005,P0017,2995,141.1290,21.2217,3,"Fast Moving"
2022-03,S004,P0171,2934,138.0645,21.2509,3,"Fast Moving"
2022-03,S002,P0187,2670,125.5806,21.2612,3,"Fast Moving"
2022-03,S005,P0069,2635,123.8710,21.2721,3,"Fast Moving"
2022-03,S003,P0183,2762,129.8065,21.2778,3,"Fast Moving"
2022-03,S003,P0079,2866,134.6452,21.2856,3,"Fast Moving"
2022-03,S004,P0069,2882,135.2903,21.3023,3,"Fast Moving"
2022-03,S003,P0125,2770,129.5806,21.3766,3,"Fast Moving"
2022-03,S005,P0079,3083,144.0645,21.4001,3,"Fast Moving"
2022-03,S002,P0171,3121,145.7097,21.4193,3,"Fast Moving"
2022-03,S002,P0133,3098,144.5484,21.4323,3,"Fast Moving"
2022-03,S004,P0133,2982,139.1290,21.4333,3,"Fast Moving"
2022-03,S004,P0057,3054,142.4194,21.4437,3,"Fast Moving"
2022-03,S005,P0178,3166,147.6129,21.4480,3,"Fast Moving"
2022-03,S001,P0070,3059,142.5806,21.4545,3,"Fast Moving"
2022-03,S001,P0083,3268,151.8710,21.5183,3,"Fast Moving"
2022-03,S001,P0171,3041,141.2581,21.5280,3,"Fast Moving"
2022-03,S004,P0068,2713,125.7097,21.5815,3,"Fast Moving"
2022-03,S001,P0126,3112,144.0000,21.6111,3,"Fast Moving"
2022-03,S004,P0125,3269,150.8065,21.6768,3,"Fast Moving"
2022-03,S004,P0070,2574,118.0645,21.8016,3,"Fast Moving"
2022-03,S004,P0116,2840,129.9355,21.8570,3,"Fast Moving"
2022-03,S005,P0031,2711,123.6452,21.9256,3,"Fast Moving"
2022-03,S003,P0159,2954,133.4839,22.1300,3,"Fast Moving"
2022-03,S004,P0149,3181,142.3871,22.3405,3,"Fast Moving"
2022-03,S005,P0129,3091,136.0000,22.7279,3,"Fast Moving"
2022-03,S005,P0183,2852,124.0968,22.9821,3,"Fast Moving"
2022-04,S003,P0070,2475,147.0000,16.8367,1,"Slow Moving"
2022-04,S002,P0083,2387,141.0000,16.9291,1,"Slow Moving"
2022-04,S003,P0175,2506,145.8333,17.1840,1,"Slow Moving"
2022-04,S001,P0031,2653,150.8667,17.5851,1,"Slow Moving"
2022-04,S005,P0149,2575,146.4000,17.5888,1,"Slow Moving"
2022-04,S001,P0171,2383,134.5667,17.7087,1,"Slow Moving"
2022-04,S004,P0126,2488,139.9000,17.7841,1,"Slow Moving"
2022-04,S002,P0067,2677,148.7667,17.9946,1,"Slow Moving"
2022-04,S002,P0126,2895,160.6667,18.0187,1,"Slow Moving"
2022-04,S001,P0057,2737,151.5333,18.0620,1,"Slow Moving"
2022-04,S005,P0171,2358,130.1000,18.1245,1,"Slow Moving"
2022-04,S001,P0069,2698,148.8000,18.1317,1,"Slow Moving"
2022-04,S005,P0166,2604,143.3667,18.1632,1,"Slow Moving"
2022-04,S002,P0116,2603,143.1333,18.1858,1,"Slow Moving"
2022-04,S002,P0017,2601,142.7667,18.2185,1,"Slow Moving"
2022-04,S004,P0183,2642,144.2667,18.3133,1,"Slow Moving"
2022-04,S002,P0133,2786,151.9667,18.3330,1,"Slow Moving"
2022-04,S002,P0187,2619,142.3333,18.4005,1,"Slow Moving"
2022-04,S004,P0153,2696,146.4333,18.4111,1,"Slow Moving"
2022-04,S004,P0069,2672,144.9667,18.4318,1,"Slow Moving"
2022-04,S005,P0068,2368,128.2333,18.4663,1,"Slow Moving"
2022-04,S005,P0178,2333,126.3333,18.4670,1,"Slow Moving"
2022-04,S002,P0094,2818,152.3000,18.5030,1,"Slow Moving"
2022-04,S002,P0171,2618,141.3667,18.5192,1,"Slow Moving"
2022-04,S003,P0067,2720,146.8000,18.5286,1,"Slow Moving"
2022-04,S004,P0066,2751,148.1000,18.5753,1,"Slow Moving"
2022-04,S002,P0068,2631,141.5333,18.5893,1,"Slow Moving"
2022-04,S001,P0085,2396,128.8667,18.5929,1,"Slow Moving"
2022-04,S002,P0159,2729,145.8000,18.7174,1,"Slow Moving"
2022-04,S004,P0094,2509,134.0333,18.7192,1,"Slow Moving"
2022-04,S002,P0125,2747,146.6000,18.7381,1,"Slow Moving"
2022-04,S003,P0178,2585,137.8667,18.7500,1,"Slow Moving"
2022-04,S003,P0129,2630,140.0000,18.7857,1,"Slow Moving"
2022-04,S005,P0085,2505,133.3000,18.7922,1,"Slow Moving"
2022-04,S004,P0070,2770,147.3000,18.8052,1,"Slow Moving"
2022-04,S002,P0149,2961,157.3000,18.8239,1,"Slow Moving"
2022-04,S005,P0096,2481,131.8000,18.8240,1,"Slow Moving"
2022-04,S002,P0070,2424,128.6667,18.8394,1,"Slow Moving"
2022-04,S001,P0083,2776,147.1667,18.8630,1,"Slow Moving"
2022-04,S002,P0129,2654,140.4667,18.8942,1,"Slow Moving"
2022-04,S001,P0125,2766,146.3000,18.9064,1,"Slow Moving"
2022-04,S001,P0016,2588,136.5333,18.9551,1,"Slow Moving"
2022-04,S001,P0153,2689,141.8333,18.9589,1,"Slow Moving"
2022-04,S003,P0083,2783,146.4333,19.0052,1,"Slow Moving"
2022-04,S004,P0083,2605,137.0667,19.0054,1,"Slow Moving"
2022-04,S005,P0070,2513,132.1333,19.0187,1,"Slow Moving"
2022-04,S004,P0068,2829,148.7333,19.0206,1,"Slow Moving"
2022-04,S004,P0133,2720,142.8000,19.0476,1,"Slow Moving"
2022-04,S005,P0016,2687,140.9667,19.0612,1,"Slow Moving"
2022-04,S003,P0031,2438,127.5333,19.1166,1,"Slow Moving"
2022-04,S003,P0153,2649,138.5667,19.1172,2,"Medium Moving"
2022-04,S004,P0166,2715,142.0000,19.1197,2,"Medium Moving"
2022-04,S004,P0178,2351,122.9333,19.1242,2,"Medium Moving"
2022-04,S004,P0171,2502,130.8000,19.1284,2,"Medium Moving"
2022-04,S001,P0183,2901,151.5667,19.1401,2,"Medium Moving"
2022-04,S003,P0068,2497,130.4333,19.1439,2,"Medium Moving"
2022-04,S002,P0031,2644,138.1000,19.1455,2,"Medium Moving"
2022-04,S004,P0159,2840,148.3333,19.1461,2,"Medium Moving"
2022-04,S002,P0178,2859,149.2000,19.1622,2,"Medium Moving"
2022-04,S003,P0125,2776,144.8667,19.1624,2,"Medium Moving"
2022-04,S005,P0069,3088,161.0000,19.1801,2,"Medium Moving"
2022-04,S002,P0057,3057,159.1000,19.2143,2,"Medium Moving"
2022-04,S005,P0125,2681,139.4333,19.2278,2,"Medium Moving"
2022-04,S001,P0070,2424,125.7333,19.2789,2,"Medium Moving"
2022-04,S003,P0183,2892,149.8333,19.3014,2,"Medium Moving"
2022-04,S003,P0061,2804,145.2333,19.3069,2,"Medium Moving"
2022-04,S005,P0175,2924,151.3000,19.3258,2,"Medium Moving"
2022-04,S004,P0096,2842,146.9667,19.3377,2,"Medium Moving"
2022-04,S003,P0046,2814,145.3000,19.3668,2,"Medium Moving"
2022-04,S002,P0085,2633,135.7667,19.3936,2,"Medium Moving"
2022-04,S004,P0085,2732,140.7000,19.4172,2,"Medium Moving"
2022-04,S001,P0166,2824,145.3667,19.4267,2,"Medium Moving"
2022-04,S004,P0079,2774,142.5667,19.4576,2,"Medium Moving"
2022-04,S003,P0133,2520,129.5000,19.4595,2,"Medium Moving"
2022-04,S005,P0116,2750,141.3000,19.4621,2,"Medium Moving"
2022-04,S002,P0066,2632,135.0333,19.4915,2,"Medium Moving"
2022-04,S004,P0129,2601,133.1667,19.5319,2,"Medium Moving"
2022-04,S001,P0061,2766,141.6000,19.5339,2,"Medium Moving"
2022-04,S004,P0016,2617,133.8000,19.5590,2,"Medium Moving"
2022-04,S003,P0017,2617,133.7333,19.5688,2,"Medium Moving"
2022-04,S001,P0178,2967,151.6000,19.5712,2,"Medium Moving"
2022-04,S001,P0096,2913,148.7667,19.5810,2,"Medium Moving"
2022-04,S005,P0046,2564,130.8333,19.5975,2,"Medium Moving"
2022-04,S005,P0183,2678,136.4333,19.6286,2,"Medium Moving"
2022-04,S003,P0096,2992,152.1667,19.6627,2,"Medium Moving"
2022-04,S004,P0067,2933,149.1333,19.6670,2,"Medium Moving"
2022-04,S002,P0079,2836,144.1333,19.6762,2,"Medium Moving"
2022-04,S005,P0126,2640,134.0667,19.6917,2,"Medium Moving"
2022-04,S004,P0031,2707,137.2000,19.7303,2,"Medium Moving"
2022-04,S001,P0079,2953,149.6667,19.7305,2,"Medium Moving"
2022-04,S005,P0129,2702,136.8667,19.7418,2,"Medium Moving"
2022-04,S005,P0031,2615,132.4000,19.7508,2,"Medium Moving"
2022-04,S003,P0149,2373,120.1333,19.7531,2,"Medium Moving"
2022-04,S001,P0175,2815,142.4333,19.7636,2,"Medium Moving"
2022-04,S004,P0175,2885,145.9667,19.7648,2,"Medium Moving"
2022-04,S001,P0094,2751,139.1333,19.7724,2,"Medium Moving"
2022-04,S001,P0066,2846,143.8333,19.7868,2,"Medium Moving"
2022-04,S002,P0175,2615,132.1000,19.7956,2,"Medium Moving"
2022-04,S003,P0094,2876,144.9333,19.8436,2,"Medium Moving"
2022-04,S002,P0166,2698,135.9333,19.8480,2,"Medium Moving"
2022-04,S005,P0153,2765,139.2333,19.8588,3,"Fast Moving"
2022-04,S004,P0061,2676,134.6000,19.8811,3,"Fast Moving"
2022-04,S005,P0187,2673,134.3333,19.8983,3,"Fast Moving"
2022-04,S001,P0046,2982,149.7667,19.9110,3,"Fast Moving"
2022-04,S001,P0067,2524,126.7333,19.9158,3,"Fast Moving"
2022-04,S002,P0016,2720,136.5000,19.9267,3,"Fast Moving"
2022-04,S002,P0061,2770,138.9667,19.9328,3,"Fast Moving"
2022-04,S002,P0183,2550,127.8000,19.9531,3,"Fast Moving"
2022-04,S003,P0016,2747,137.6333,19.9588,3,"Fast Moving"
2022-04,S003,P0069,2833,141.8333,19.9741,3,"Fast Moving"
2022-04,S005,P0094,2820,141.1333,19.9811,3,"Fast Moving"
2022-04,S003,P0159,2695,134.8000,19.9926,3,"Fast Moving"
2022-04,S002,P0096,2565,128.1000,20.0234,3,"Fast Moving"
2022-04,S005,P0079,2806,140.0333,20.0381,3,"Fast Moving"
2022-04,S005,P0159,2490,124.1000,20.0645,3,"Fast Moving"
2022-04,S003,P0079,2791,139.0667,20.0695,3,"Fast Moving"
2022-04,S005,P0083,2910,144.6000,20.1245,3,"Fast Moving"
2022-04,S001,P0159,2676,132.8000,20.1506,3,"Fast Moving"
2022-04,S005,P0133,2723,134.7667,20.2053,3,"Fast Moving"
2022-04,S001,P0017,2828,139.9333,20.2096,3,"Fast Moving"
2022-04,S001,P0133,2727,134.8667,20.2200,3,"Fast Moving"
2022-04,S002,P0069,2632,130.1333,20.2254,3,"Fast Moving"
2022-04,S004,P0116,2660,131.1667,20.2795,3,"Fast Moving"
2022-04,S004,P0057,2755,135.8000,20.2872,3,"Fast Moving"
2022-04,S002,P0046,2864,141.1333,20.2929,3,"Fast Moving"
2022-04,S001,P0116,2986,147.1333,20.2945,3,"Fast Moving"
2022-04,S004,P0046,2739,134.8333,20.3140,3,"Fast Moving"
2022-04,S005,P0017,2919,143.6000,20.3273,3,"Fast Moving"
2022-04,S004,P0187,2722,133.8000,20.3438,3,"Fast Moving"
2022-04,S001,P0126,2825,138.8333,20.3481,3,"Fast Moving"
2022-04,S003,P0166,2734,134.3333,20.3524,3,"Fast Moving"
2022-04,S003,P0171,2700,132.5000,20.3774,3,"Fast Moving"
2022-04,S001,P0149,2776,136.2000,20.3818,3,"Fast Moving"
2022-04,S003,P0116,2849,139.6333,20.4034,3,"Fast Moving"
2022-04,S001,P0068,2658,130.2333,20.4095,3,"Fast Moving"
2022-04,S002,P0153,3032,148.4000,20.4313,3,"Fast Moving"
2022-04,S003,P0187,2759,134.7000,20.4826,3,"Fast Moving"
2022-04,S003,P0126,2894,141.1000,20.5103,3,"Fast Moving"
2022-04,S001,P0187,2801,136.3333,20.5452,3,"Fast Moving"
2022-04,S003,P0057,3294,159.5667,20.6434,3,"Fast Moving"
2022-04,S001,P0129,2853,137.8333,20.6989,3,"Fast Moving"
2022-04,S005,P0061,2766,133.2000,20.7658,3,"Fast Moving"
2022-04,S005,P0066,2944,140.4667,20.9587,3,"Fast Moving"
2022-04,S003,P0085,3074,146.1333,21.0356,3,"Fast Moving"
2022-04,S004,P0149,2664,126.6333,21.0371,3,"Fast Moving"
2022-04,S004,P0125,2858,135.7333,21.0560,3,"Fast Moving"
2022-04,S005,P0057,2977,139.9333,21.2744,3,"Fast Moving"
2022-04,S003,P0066,2890,134.0667,21.5564,3,"Fast Moving"
2022-04,S005,P0067,2979,137.9333,21.5974,3,"Fast Moving"
2022-04,S004,P0017,2966,136.4333,21.7396,3,"Fast Moving"
2022-05,S005,P0068,2234,124.0000,18.0161,1,"Slow Moving"
2022-05,S004,P0061,2649,144.7742,18.2975,1,"Slow Moving"
2022-05,S002,P0031,2305,125.5161,18.3642,1,"Slow Moving"
2022-05,S001,P0068,2511,136.1613,18.4414,1,"Slow Moving"
2022-05,S002,P0096,2627,142.1935,18.4748,1,"Slow Moving"
2022-05,S004,P0068,2803,151.4839,18.5036,1,"Slow Moving"
2022-05,S005,P0016,2767,149.3871,18.5223,1,"Slow Moving"
2022-05,S001,P0178,2463,132.7419,18.5548,1,"Slow Moving"
2022-05,S003,P0187,2718,146.4194,18.5631,1,"Slow Moving"
2022-05,S002,P0175,2619,140.1290,18.6899,1,"Slow Moving"
2022-05,S001,P0031,2680,143.1613,18.7201,1,"Slow Moving"
2022-05,S005,P0085,2633,140.3548,18.7596,1,"Slow Moving"
2022-05,S004,P0171,2782,148.2258,18.7687,1,"Slow Moving"
2022-05,S001,P0171,2658,141.5484,18.7780,1,"Slow Moving"
2022-05,S003,P0085,2342,123.7742,18.9216,1,"Slow Moving"
2022-05,S002,P0126,2557,134.9355,18.9498,1,"Slow Moving"
2022-05,S004,P0129,2471,130.2258,18.9747,1,"Slow Moving"
2022-05,S003,P0159,2397,126.3226,18.9752,1,"Slow Moving"
2022-05,S004,P0016,2898,152.6452,18.9852,1,"Slow Moving"
2022-05,S004,P0066,2743,143.9032,19.0614,1,"Slow Moving"
2022-05,S001,P0069,2703,141.6452,19.0829,1,"Slow Moving"
2022-05,S004,P0153,2978,155.7419,19.1214,1,"Slow Moving"
2022-05,S005,P0070,2864,149.5161,19.1551,1,"Slow Moving"
2022-05,S004,P0046,2864,149.0968,19.2090,1,"Slow Moving"
2022-05,S001,P0126,2650,137.8710,19.2209,1,"Slow Moving"
2022-05,S005,P0061,2861,148.8065,19.2263,1,"Slow Moving"
2022-05,S003,P0126,2423,126.0000,19.2302,1,"Slow Moving"
2022-05,S004,P0017,2730,141.8387,19.2472,1,"Slow Moving"
2022-05,S001,P0066,2615,135.8387,19.2508,1,"Slow Moving"
2022-05,S004,P0126,2625,136.1935,19.2740,1,"Slow Moving"
2022-05,S005,P0057,2747,142.4516,19.2837,1,"Slow Moving"
2022-05,S001,P0149,2729,141.3871,19.3016,1,"Slow Moving"
2022-05,S001,P0083,2821,146.0000,19.3219,1,"Slow Moving"
2022-05,S005,P0133,3048,157.7097,19.3267,1,"Slow Moving"
2022-05,S003,P0031,2782,143.8065,19.3454,1,"Slow Moving"
2022-05,S002,P0183,2704,139.5806,19.3723,1,"Slow Moving"
2022-05,S002,P0070,2759,142.4194,19.3724,1,"Slow Moving"
2022-05,S003,P0079,2861,147.0323,19.4583,1,"Slow Moving"
2022-05,S004,P0057,2895,148.5161,19.4928,1,"Slow Moving"
2022-05,S005,P0175,2948,151.1935,19.4982,1,"Slow Moving"
2022-05,S003,P0175,2656,136.0968,19.5155,1,"Slow Moving"
2022-05,S003,P0066,2948,150.8065,19.5482,1,"Slow Moving"
2022-05,S005,P0159,2808,143.2581,19.6010,1,"Slow Moving"
2022-05,S003,P0069,3005,153.0968,19.6281,1,"Slow Moving"
2022-05,S002,P0129,2681,136.4516,19.6480,1,"Slow Moving"
2022-05,S003,P0116,2677,136.2258,19.6512,1,"Slow Moving"
2022-05,S005,P0129,3005,152.7419,19.6737,1,"Slow Moving"
2022-05,S004,P0067,2920,148.2903,19.6911,1,"Slow Moving"
2022-05,S002,P0057,2633,133.5161,19.7205,1,"Slow Moving"
2022-05,S001,P0159,2519,127.4516,19.7644,1,"Slow Moving"
2022-05,S001,P0116,2666,134.8387,19.7718,2,"Medium Moving"
2022-05,S001,P0096,2784,140.7419,19.7809,2,"Medium Moving"
2022-05,S002,P0017,2804,141.7097,19.7869,2,"Medium Moving"
2022-05,S002,P0083,3025,152.7097,19.8088,2,"Medium Moving"
2022-05,S004,P0133,2840,143.2581,19.8244,2,"Medium Moving"
2022-05,S001,P0017,2856,143.8387,19.8556,2,"Medium Moving"
2022-05,S003,P0068,2598,130.8387,19.8565,2,"Medium Moving"
2022-05,S003,P0083,2936,147.5806,19.8942,2,"Medium Moving"
2022-05,S005,P0125,2727,136.9677,19.9098,2,"Medium Moving"
2022-05,S004,P0096,2754,138.2581,19.9193,2,"Medium Moving"
2022-05,S004,P0159,2710,136.0000,19.9265,2,"Medium Moving"
2022-05,S004,P0031,2678,134.2258,19.9515,2,"Medium Moving"
2022-05,S002,P0016,3271,163.8065,19.9687,2,"Medium Moving"
2022-05,S005,P0067,2947,147.3548,19.9993,2,"Medium Moving"
2022-05,S005,P0153,2964,148.0323,20.0227,2,"Medium Moving"
2022-05,S002,P0149,2746,137.0645,20.0344,2,"Medium Moving"
2022-05,S005,P0066,2825,140.9032,20.0492,2,"Medium Moving"
2022-05,S001,P0079,2869,143.0645,20.0539,2,"Medium Moving"
2022-05,S005,P0083,2690,133.8387,20.0988,2,"Medium Moving"
2022-05,S001,P0175,2860,141.9032,20.1546,2,"Medium Moving"
2022-05,S005,P0096,2547,126.1935,20.1833,2,"Medium Moving"
2022-05,S005,P0126,3052,151.1935,20.1860,2,"Medium Moving"
2022-05,S005,P0079,2807,139.0323,20.1896,2,"Medium Moving"
2022-05,S001,P0183,3060,151.5161,20.1959,2,"Medium Moving"
2022-05,S002,P0171,2837,140.1935,20.2363,2,"Medium Moving"
2022-05,S001,P0133,2607,128.7742,20.2447,2,"Medium Moving"
2022-05,S001,P0067,2641,130.0645,20.3053,2,"Medium Moving"
2022-05,S003,P0125,3157,155.3548,20.3212,2,"Medium Moving"
2022-05,S002,P0116,2765,136.0323,20.3261,2,"Medium Moving"
2022-05,S004,P0183,2825,138.8065,20.3521,2,"Medium Moving"
2022-05,S003,P0133,3034,149.0645,20.3536,2,"Medium Moving"
2022-05,S005,P0069,3042,149.1290,20.3984,2,"Medium Moving"
2022-05,S002,P0069,2941,143.8065,20.4511,2,"Medium Moving"
2022-05,S004,P0149,2977,145.5161,20.4582,2,"Medium Moving"
2022-05,S002,P0046,2851,139.2258,20.4775,2,"Medium Moving"
2022-05,S004,P0125,3222,157.2581,20.4886,2,"Medium Moving"
2022-05,S001,P0016,2953,144.1290,20.4886,2,"Medium Moving"
2022-05,S004,P0083,2812,137.1290,20.5062,2,"Medium Moving"
2022-05,S002,P0067,2857,139.1613,20.5301,2,"Medium Moving"
2022-05,S003,P0171,2673,130.0968,20.5462,2,"Medium Moving"
2022-05,S004,P0070,2590,125.6129,20.6189,2,"Medium Moving"
2022-05,S002,P0061,2816,136.5484,20.6227,2,"Medium Moving"
2022-05,S004,P0187,3024,146.5484,20.6348,2,"Medium Moving"
2022-05,S002,P0068,2371,114.9032,20.6348,2,"Medium Moving"
2022-05,S004,P0079,3143,152.1613,20.6557,2,"Medium Moving"
2022-05,S005,P0183,2954,143.0000,20.6573,2,"Medium Moving"
2022-05,S001,P0125,2813,136.0968,20.6691,2,"Medium Moving"
2022-05,S003,P0067,2899,140.2258,20.6738,2,"Medium Moving"
2022-05,S001,P0070,2715,131.2903,20.6794,2,"Medium Moving"
2022-05,S005,P0116,2700,130.5161,20.6871,2,"Medium Moving"
2022-05,S003,P0178,2752,132.9032,20.7068,3,"Fast Moving"
2022-05,S003,P0061,2969,143.3548,20.7108,3,"Fast Moving"
2022-05,S002,P0094,3610,174.2581,20.7164,3,"Fast Moving"
2022-05,S002,P0178,3044,146.8387,20.7302,3,"Fast Moving"
2022-05,S003,P0183,2937,141.6129,20.7396,3,"Fast Moving"
2022-05,S002,P0079,2850,137.3548,20.7492,3,"Fast Moving"
2022-05,S003,P0017,2991,143.9032,20.7848,3,"Fast Moving"
2022-05,S003,P0046,2958,142.2258,20.7979,3,"Fast Moving"
2022-05,S002,P0085,2966,142.3548,20.8353,3,"Fast Moving"
2022-05,S003,P0016,2697,129.3548,20.8496,3,"Fast Moving"
2022-05,S002,P0187,2729,130.8710,20.8526,3,"Fast Moving"
2022-05,S004,P0094,3785,181.2903,20.8781,3,"Fast Moving"
2022-05,S001,P0057,3029,145.0000,20.8897,3,"Fast Moving"
2022-05,S005,P0046,2899,138.7742,20.8901,3,"Fast Moving"
2022-05,S001,P0046,3013,144.1613,20.9002,3,"Fast Moving"
2022-05,S002,P0133,2657,127.0323,20.9159,3,"Fast Moving"
2022-05,S005,P0149,2944,140.7097,20.9225,3,"Fast Moving"
2022-05,S001,P0153,2918,139.3548,20.9394,3,"Fast Moving"
2022-05,S002,P0153,3113,148.5161,20.9607,3,"Fast Moving"
2022-05,S005,P0187,3024,143.9032,21.0141,3,"Fast Moving"
2022-05,S005,P0171,2612,123.7097,21.1140,3,"Fast Moving"
2022-05,S004,P0085,2923,138.3226,21.1318,3,"Fast Moving"
2022-05,S002,P0066,3126,147.9032,21.1354,3,"Fast Moving"
2022-05,S005,P0094,3349,158.3548,21.1487,3,"Fast Moving"
2022-05,S003,P0096,2594,121.1613,21.4095,3,"Fast Moving"
2022-05,S001,P0085,2907,135.3871,21.4718,3,"Fast Moving"
2022-05,S002,P0159,2834,131.9677,21.4749,3,"Fast Moving"
2022-05,S005,P0031,2849,132.1613,21.5570,3,"Fast Moving"
2022-05,S002,P0125,3053,141.5806,21.5637,3,"Fast Moving"
2022-05,S003,P0129,2893,134.0323,21.5844,3,"Fast Moving"
2022-05,S001,P0129,2992,138.6129,21.5853,3,"Fast Moving"
2022-05,S005,P0166,3617,167.4516,21.6003,3,"Fast Moving"
2022-05,S004,P0175,2721,125.6774,21.6507,3,"Fast Moving"
2022-05,S001,P0187,2596,119.9032,21.6508,3,"Fast Moving"
2022-05,S004,P0116,2962,136.6774,21.6715,3,"Fast Moving"
2022-05,S001,P0166,3707,170.9355,21.6865,3,"Fast Moving"
2022-05,S003,P0057,2866,131.8710,21.7334,3,"Fast Moving"
2022-05,S003,P0153,3015,138.5806,21.7563,3,"Fast Moving"
2022-05,S004,P0178,2835,130.1935,21.7753,3,"Fast Moving"
2022-05,S003,P0166,3584,164.3871,21.8022,3,"Fast Moving"
2022-05,S001,P0061,2746,125.9032,21.8104,3,"Fast Moving"
2022-05,S003,P0149,3033,138.5806,21.8862,3,"Fast Moving"
2022-05,S002,P0166,3806,173.1290,21.9836,3,"Fast Moving"
2022-05,S005,P0178,2942,133.4839,22.0401,3,"Fast Moving"
2022-05,S003,P0094,3775,170.7097,22.1136,3,"Fast Moving"
2022-05,S004,P0166,3531,159.5806,22.1267,3,"Fast Moving"
2022-05,S004,P0069,2975,134.1935,22.1695,3,"Fast Moving"
2022-05,S003,P0070,2713,121.9032,22.2554,3,"Fast Moving"
2022-05,S005,P0017,2991,131.6129,22.7257,3,"Fast Moving"
2022-05,S001,P0094,3414,146.4839,23.3063,3,"Fast Moving"
2022-06,S003,P0096,2516,143.2000,17.5698,1,"Slow Moving"
2022-06,S005,P0083,2579,144.3000,17.8725,1,"Slow Moving"
2022-06,S004,P0116,2739,153.0667,17.8942,1,"Slow Moving"
2022-06,S001,P0069,2302,127.9333,17.9937,1,"Slow Moving"
2022-06,S002,P0153,2507,138.8667,18.0533,1,"Slow Moving"
2022-06,S002,P0096,2449,135.6333,18.0560,1,"Slow Moving"
2022-06,S002,P0171,2328,128.4000,18.1308,1,"Slow Moving"
2022-06,S002,P0183,2646,145.8333,18.1440,1,"Slow Moving"
2022-06,S001,P0096,2445,134.3333,18.2010,1,"Slow Moving"
2022-06,S001,P0116,2429,133.4000,18.2084,1,"Slow Moving"
2022-06,S005,P0079,2852,156.6000,18.2120,1,"Slow Moving"
2022-06,S005,P0057,2778,152.3333,18.2363,1,"Slow Moving"
2022-06,S002,P0085,2623,143.8333,18.2364,1,"Slow Moving"
2022-06,S002,P0057,2498,136.8000,18.2602,1,"Slow Moving"
2022-06,S003,P0183,2221,120.6667,18.4061,1,"Slow Moving"
2022-06,S004,P0083,2617,142.0333,18.4253,1,"Slow Moving"
2022-06,S002,P0061,2657,143.9333,18.4599,1,"Slow Moving"
2022-06,S001,P0175,2563,138.6333,18.4876,1,"Slow Moving"
2022-06,S001,P0070,2669,144.0667,18.5261,1,"Slow Moving"
2022-06,S004,P0175,2540,136.8000,18.5673,1,"Slow Moving"
2022-06,S002,P0031,2699,145.1667,18.5924,1,"Slow Moving"
2022-06,S002,P0079,2726,146.1000,18.6585,1,"Slow Moving"
2022-06,S003,P0153,2673,143.2000,18.6662,1,"Slow Moving"
