date,store_id,product_id,inventory_level,avg_last_30_days,days_of_supply
2022-01-16,S001,P0153,153,91.3750,1.7
2022-01-17,S001,P0153,55,87.4706,0.6
2022-01-18,S001,P0153,129,86.7222,1.5
2022-01-19,S001,P0153,200,88.9474,2.2
2022-01-20,S001,P0153,61,86.8000,0.7
2022-01-21,S001,P0153,138,85.3810,1.6
2022-01-22,S001,P0153,79,83.4091,0.9
2022-01-23,S001,P0153,169,82.6522,2.0
2022-01-24,S001,P0153,134,83.7500,1.6
2022-01-25,S001,P0153,157,83.5600,1.9
2022-01-01,S001,P0159,161,74.0000,2.2
2022-01-02,S001,P0159,125,55.0000,2.3
2022-01-03,S001,P0159,128,66.3333,1.9
2022-01-04,S001,P0159,141,82.0000,1.7
2022-01-05,S001,P0159,173,101.0000,1.7
2022-01-06,S001,P0159,189,101.5000,1.9
2022-01-07,S001,P0159,125,104.5714,1.2
2022-01-08,S001,P0159,173,109.1250,1.6
2022-01-09,S001,P0159,133,106.8889,1.2
2022-01-10,S001,P0159,72,105.1000,0.7
2022-01-11,S001,P0159,73,100.5455,0.7
2022-01-12,S001,P0159,113,101.0000,1.1
2022-01-13,S001,P0159,163,98.8462,1.6
2022-01-14,S001,P0159,131,96.8571,1.4
2022-01-15,S001,P0159,125,95.1333,1.3
2022-01-16,S001,P0159,169,97.0000,1.7
2022-01-17,S001,P0159,143,96.7059,1.5
2022-01-18,S001,P0159,125,94.1111,1.3
2022-01-19,S001,P0159,179,94.1053,1.9
2022-01-20,S001,P0159,160,95.3500,1.7
2022-01-21,S001,P0159,105,93.8571,1.1
2022-01-22,S001,P0159,157,94.0909,1.7
2022-01-23,S001,P0159,143,92.8696,1.5
2022-01-24,S001,P0159,195,94.5833,2.1
2022-01-25,S001,P0159,189,95.2800,2.0
2022-01-01,S001,P0166,231,123.0000,1.9
2022-01-02,S001,P0166,134,123.5000,1.1
2022-01-03,S001,P0166,138,97.3333,1.4
2022-01-04,S001,P0166,158,87.2500,1.8
2022-01-05,S001,P0166,110,87.6000,1.3
2022-01-06,S001,P0166,133,90.5000,1.5
2022-01-07,S001,P0166,145,95.0000,1.5
2022-01-08,S001,P0166,88,96.3750,0.9
2022-01-09,S001,P0166,86,95.5556,0.9
2022-01-10,S001,P0166,236,100.7000,2.3
2022-01-11,S001,P0166,174,99.2727,1.8
2022-01-12,S001,P0166,131,96.0833,1.4
2022-01-13,S001,P0166,114,94.8462,1.2
2022-01-14,S001,P0166,99,90.2857,1.1
2022-01-15,S001,P0166,103,88.4667,1.2
2022-01-16,S001,P0166,86,88.5000,1.0
2022-01-17,S001,P0166,126,85.6471,1.5
2022-01-18,S001,P0166,85,84.7222,1.0
2022-01-19,S001,P0166,150,86.3158,1.7
2022-01-20,S001,P0166,145,86.2500,1.7
2022-01-21,S001,P0166,240,89.5714,2.7
2022-01-22,S001,P0166,159,90.1364,1.8
2022-01-23,S001,P0166,168,92.3913,1.8
2022-01-24,S001,P0166,105,91.6667,1.1
2022-01-25,S001,P0166,176,92.1600,1.9
2022-01-01,S001,P0171,133,59.0000,2.3
2022-01-02,S001,P0171,103,77.0000,1.3
2022-01-03,S001,P0171,198,109.0000,1.8
2022-01-04,S001,P0171,145,111.5000,1.3
2022-01-05,S001,P0171,107,106.4000,1.0
2022-01-06,S001,P0171,110,99.8333,1.1
2022-01-07,S001,P0171,228,108.8571,2.1
2022-01-08,S001,P0171,206,109.6250,1.9
2022-01-09,S001,P0171,191,111.1111,1.7
2022-01-10,S001,P0171,127,110.2000,1.2
2022-01-11,S001,P0171,95,108.4545,0.9
2022-01-12,S001,P0171,62,102.8333,0.6
2022-01-13,S001,P0171,100,102.7692,1.0
2022-01-14,S001,P0171,131,97.9286,1.3
2022-01-15,S001,P0171,128,95.7333,1.3
2022-01-16,S001,P0171,158,97.4375,1.6
2022-01-17,S001,P0171,249,100.4706,2.5
2022-01-18,S001,P0171,194,103.7222,1.9
2022-01-19,S001,P0171,170,104.5263,1.6
2022-01-20,S001,P0171,208,107.6500,1.9
2022-01-21,S001,P0171,153,105.9524,1.4
2022-01-22,S001,P0171,54,103.6364,0.5
2022-01-23,S001,P0171,159,102.2609,1.6
2022-01-24,S001,P0171,67,99.6667,0.7
2022-01-25,S001,P0171,132,97.4800,1.4
2022-01-01,S001,P0175,163,88.0000,1.9
2022-01-02,S001,P0175,131,84.5000,1.6
2022-01-03,S001,P0175,186,100.6667,1.8
2022-01-04,S001,P0175,70,89.2500,0.8
2022-01-05,S001,P0175,114,83.4000,1.4
2022-01-06,S001,P0175,75,82.1667,0.9
2022-01-07,S001,P0175,54,79.2857,0.7
2022-01-08,S001,P0175,155,80.0000,1.9
2022-01-09,S001,P0175,115,81.4444,1.4
2022-01-10,S001,P0175,39,77.5000,0.5
2022-01-11,S001,P0175,68,73.2727,0.9
2022-01-12,S001,P0175,116,73.9167,1.6
2022-01-13,S001,P0175,155,77.8462,2.0
2022-01-14,S001,P0175,80,78.2143,1.0
2022-01-15,S001,P0175,88,75.4000,1.2
2022-01-16,S001,P0175,141,73.6875,1.9
2022-01-17,S001,P0175,144,71.8824,2.0
2022-01-18,S001,P0175,161,72.1111,2.2
2022-01-19,S001,P0175,103,73.7368,1.4
2022-01-20,S001,P0175,154,75.0000,2.1
2022-01-21,S001,P0175,189,78.1429,2.4
2022-01-22,S001,P0175,126,78.6818,1.6
2022-01-23,S001,P0175,87,78.9565,1.1
2022-01-24,S001,P0175,263,82.4167,3.2
2022-01-25,S001,P0175,59,81.2000,0.7
2022-01-01,S001,P0178,103,70.0000,1.5
2022-01-02,S001,P0178,159,96.0000,1.7
2022-01-03,S001,P0178,48,74.3333,0.6
2022-01-04,S001,P0178,91,73.7500,1.2
2022-01-05,S001,P0178,117,64.4000,1.8
2022-01-06,S001,P0178,200,73.5000,2.7
2022-01-07,S001,P0178,218,84.7143,2.6
2022-01-08,S001,P0178,203,93.1250,2.2
2022-01-09,S001,P0178,200,97.7778,2.0
2022-01-10,S001,P0178,143,101.5000,1.4
2022-01-11,S001,P0178,161,101.8182,1.6
2022-01-12,S001,P0178,293,113.5000,2.6
2022-01-13,S001,P0178,163,118.6923,1.4
2022-01-14,S001,P0178,93,116.5000,0.8
2022-01-15,S001,P0178,208,118.1333,1.8
2022-01-16,S001,P0178,96,116.8750,0.8
2022-01-17,S001,P0178,206,117.0588,1.8
2022-01-18,S001,P0178,223,118.5000,1.9
2022-01-19,S001,P0178,59,114.8421,0.5
2022-01-20,S001,P0178,132,111.2000,1.2
2022-01-21,S001,P0178,180,109.7143,1.6
2022-01-22,S001,P0178,175,108.8636,1.6
2022-01-23,S001,P0178,133,107.6522,1.2
2022-01-24,S001,P0178,177,108.9583,1.6
2022-01-25,S001,P0178,237,112.1600,2.1
2022-01-01,S001,P0183,163,86.0000,1.9
2022-01-02,S001,P0183,146,86.0000,1.7
2022-01-03,S001,P0183,142,93.3333,1.5
2022-01-04,S001,P0183,101,83.0000,1.2
2022-01-05,S001,P0183,202,90.4000,2.2
2022-01-06,S001,P0183,145,90.1667,1.6
2022-01-07,S001,P0183,177,88.2857,2.0
2022-01-08,S001,P0183,162,87.3750,1.9
2022-01-09,S001,P0183,178,87.8889,2.0
2022-01-10,S001,P0183,176,89.4000,2.0
2022-01-11,S001,P0183,194,89.1818,2.2
2022-01-12,S001,P0183,130,84.7500,1.5
2022-01-13,S001,P0183,115,86.5385,1.3
2022-01-14,S001,P0183,196,90.0000,2.2
2022-01-15,S001,P0183,101,89.3333,1.1
2022-01-16,S001,P0183,92,88.3125,1.0
2022-01-17,S001,P0183,228,96.8235,2.4
2022-01-18,S001,P0183,113,97.8333,1.2
2022-01-19,S001,P0183,215,99.6842,2.2
2022-01-20,S001,P0183,79,97.6500,0.8
2022-01-21,S001,P0183,111,94.9524,1.2
2022-01-22,S001,P0183,119,95.0909,1.3
2022-01-23,S001,P0183,228,97.6522,2.3
2022-01-24,S001,P0183,76,95.9167,0.8
2022-01-25,S001,P0183,82,93.6400,0.9
2022-01-01,S001,P0187,112,75.0000,1.5
2022-01-02,S001,P0187,169,121.5000,1.4
2022-01-03,S001,P0187,165,124.6667,1.3
2022-01-04,S001,P0187,214,143.2500,1.5
2022-01-05,S001,P0187,268,146.4000,1.8
2022-01-06,S001,P0187,161,142.1667,1.1
2022-01-07,S001,P0187,176,139.1429,1.3
2022-01-08,S001,P0187,199,137.2500,1.4
2022-01-09,S001,P0187,276,139.6667,2.0
2022-01-10,S001,P0187,291,144.5000,2.0
2022-01-11,S001,P0187,125,140.7273,0.9
2022-01-12,S001,P0187,151,138.0000,1.1
2022-01-13,S001,P0187,271,139.7692,1.9
2022-01-14,S001,P0187,167,136.0000,1.2
2022-01-15,S001,P0187,328,141.5333,2.3
2022-01-16,S001,P0187,158,139.3750,1.1
2022-01-17,S001,P0187,179,138.4118,1.3
2022-01-18,S001,P0187,178,137.6667,1.3
2022-01-19,S001,P0187,191,139.0526,1.4
2022-01-20,S001,P0187,173,135.9500,1.3
2022-01-21,S001,P0187,191,134.0000,1.4
2022-01-22,S001,P0187,216,135.3636,1.6
2022-01-23,S001,P0187,203,135.3043,1.5
2022-01-24,S001,P0187,155,136.3333,1.1
2022-01-25,S001,P0187,187,135.5600,1.4
2022-01-01,S002,P0016,210,180.0000,1.2
2022-01-02,S002,P0016,136,171.0000,0.8
2022-01-03,S002,P0016,215,159.0000,1.4
2022-01-04,S002,P0016,272,176.5000,1.5
2022-01-05,S002,P0016,157,169.4000,0.9
2022-01-06,S002,P0016,143,162.0000,0.9
2022-01-07,S002,P0016,158,156.1429,1.0
2022-01-08,S002,P0016,142,150.7500,0.9
2022-01-09,S002,P0016,211,147.8889,1.4
2022-01-10,S002,P0016,216,155.1000,1.4
2022-01-11,S002,P0016,205,151.0000,1.4
2022-01-12,S002,P0016,126,146.3333,0.9
2022-01-13,S002,P0016,155,141.9231,1.1
2022-01-14,S002,P0016,203,139.3571,1.5
2022-01-15,S002,P0016,205,144.5333,1.4
2022-01-16,S002,P0016,116,140.5625,0.8
2022-01-17,S002,P0016,145,137.6471,1.1
2022-01-18,S002,P0016,140,134.7778,1.0
2022-01-19,S002,P0016,162,131.4737,1.2
2022-01-20,S002,P0016,187,133.7500,1.4
2022-01-21,S002,P0016,93,129.7143,0.7
2022-01-22,S002,P0016,171,130.6818,1.3
2022-01-23,S002,P0016,271,132.3043,2.0
2022-01-24,S002,P0016,130,131.4167,1.0
2022-01-01,S002,P0017,164,101.0000,1.6
2022-01-02,S002,P0017,102,101.0000,1.0
2022-01-03,S002,P0017,184,117.6667,1.6
2022-01-04,S002,P0017,64,96.2500,0.7
2022-01-05,S002,P0017,79,87.0000,0.9
2022-01-06,S002,P0017,145,83.0000,1.7
2022-01-07,S002,P0017,100,79.5714,1.3
2022-01-08,S002,P0017,105,74.0000,1.4
2022-01-09,S002,P0017,105,75.6667,1.4
2022-01-10,S002,P0017,144,78.8000,1.8
2022-01-11,S002,P0017,54,75.4545,0.7
2022-01-12,S002,P0017,187,86.1667,2.2
2022-01-13,S002,P0017,141,84.3846,1.7
2022-01-14,S002,P0017,130,86.0000,1.5
2022-01-15,S002,P0017,210,90.6667,2.3
2022-01-16,S002,P0017,219,93.5625,2.3
2022-01-17,S002,P0017,122,92.5882,1.3
2022-01-18,S002,P0017,199,93.6667,2.1
2022-01-19,S002,P0017,112,93.3158,1.2
2022-01-20,S002,P0017,127,91.6500,1.4
2022-01-21,S002,P0017,146,90.6667,1.6
2022-01-22,S002,P0017,174,91.2273,1.9
2022-01-23,S002,P0017,111,90.8261,1.2
2022-01-24,S002,P0017,196,91.5417,2.1
2022-01-01,S002,P0031,144,83.0000,1.7
2022-01-02,S002,P0031,142,99.0000,1.4
2022-01-03,S002,P0031,78,90.6667,0.9
2022-01-04,S002,P0031,164,97.7500,1.7
2022-01-05,S002,P0031,169,104.8000,1.6
2022-01-06,S002,P0031,143,102.6667,1.4
2022-01-07,S002,P0031,111,103.2857,1.1
2022-01-08,S002,P0031,130,105.2500,1.2
2022-01-09,S002,P0031,94,103.2222,0.9
2022-01-10,S002,P0031,118,100.5000,1.2
2022-01-11,S002,P0031,164,98.6364,1.7
2022-01-12,S002,P0031,163,102.6667,1.6
2022-01-13,S002,P0031,177,102.2308,1.7
2022-01-14,S002,P0031,112,101.5000,1.1
2022-01-15,S002,P0031,170,100.7333,1.7
2022-01-16,S002,P0031,116,99.5000,1.2
2022-01-17,S002,P0031,99,97.6471,1.0
2022-01-18,S002,P0031,62,95.9444,0.6
2022-01-19,S002,P0031,186,97.6842,1.9
2022-01-20,S002,P0031,96,95.9000,1.0
2022-01-21,S002,P0031,229,99.3333,2.3
2022-01-22,S002,P0031,131,98.5455,1.3
2022-01-23,S002,P0031,212,101.2174,2.1
2022-01-24,S002,P0031,91,99.7083,0.9
2022-01-01,S002,P0046,217,148.0000,1.5
2022-01-02,S002,P0046,201,144.0000,1.4
2022-01-03,S002,P0046,154,129.3333,1.2
2022-01-04,S002,P0046,178,134.7500,1.3
2022-01-05,S002,P0046,160,128.2000,1.2
2022-01-06,S002,P0046,162,119.1667,1.4
2022-01-07,S002,P0046,174,114.5714,1.5
2022-01-08,S002,P0046,178,116.3750,1.5
2022-01-09,S002,P0046,206,117.6667,1.8
2022-01-10,S002,P0046,185,117.4000,1.6
2022-01-11,S002,P0046,162,115.1818,1.4
2022-01-12,S002,P0046,229,119.0833,1.9
2022-01-13,S002,P0046,206,119.3846,1.7
2022-01-14,S002,P0046,175,121.7143,1.4
2022-01-15,S002,P0046,132,120.4000,1.1
2022-01-16,S002,P0046,235,120.3125,2.0
2022-01-17,S002,P0046,115,118.7647,1.0
2022-01-18,S002,P0046,225,121.1667,1.9
2022-01-19,S002,P0046,225,122.1053,1.8
2022-01-20,S002,P0046,108,120.9000,0.9
2022-01-21,S002,P0046,223,121.7619,1.8
2022-01-22,S002,P0046,145,122.1818,1.2
2022-01-23,S002,P0046,286,126.7826,2.3
2022-01-24,S002,P0046,194,127.8333,1.5
2022-01-01,S002,P0057,180,85.0000,2.1
2022-01-02,S002,P0057,211,109.5000,1.9
2022-01-03,S002,P0057,176,124.3333,1.4
2022-01-04,S002,P0057,137,122.0000,1.1
2022-01-05,S002,P0057,97,113.2000,0.9
2022-01-06,S002,P0057,250,126.0000,2.0
2022-01-07,S002,P0057,91,119.4286,0.8
2022-01-08,S002,P0057,174,121.5000,1.4
2022-01-09,S002,P0057,170,116.2222,1.5
2022-01-10,S002,P0057,122,118.0000,1.0
2022-01-11,S002,P0057,164,122.0909,1.3
2022-01-12,S002,P0057,120,118.6667,1.0
2022-01-13,S002,P0057,239,125.1538,1.9
2022-01-14,S002,P0057,173,123.0000,1.4
2022-01-15,S002,P0057,151,122.0667,1.2
2022-01-16,S002,P0057,126,123.6875,1.0
2022-01-17,S002,P0057,204,125.0588,1.6
2022-01-18,S002,P0057,196,126.4444,1.6
2022-01-19,S002,P0057,242,129.5263,1.9
2022-01-20,S002,P0057,164,132.4000,1.2
2022-01-21,S002,P0057,200,130.9048,1.5
2022-01-22,S002,P0057,232,132.1818,1.8
2022-01-23,S002,P0057,124,130.4348,1.0
2022-01-24,S002,P0057,234,132.8333,1.8
2022-01-01,S002,P0061,219,148.0000,1.5
2022-01-02,S002,P0061,160,153.5000,1.0
2022-01-03,S002,P0061,183,143.3333,1.3
2022-01-04,S002,P0061,143,118.0000,1.2
2022-01-05,S002,P0061,242,129.4000,1.9
2022-01-06,S002,P0061,261,138.1667,1.9
2022-01-07,S002,P0061,221,139.0000,1.6
2022-01-08,S002,P0061,139,135.5000,1.0
2022-01-09,S002,P0061,169,134.2222,1.3
2022-01-10,S002,P0061,174,130.3000,1.3
2022-01-11,S002,P0061,121,126.0909,1.0
2022-01-12,S002,P0061,200,124.5000,1.6
2022-01-13,S002,P0061,170,126.6154,1.3
2022-01-14,S002,P0061,169,130.3571,1.3
2022-01-15,S002,P0061,215,134.5333,1.6
2022-01-16,S002,P0061,80,130.7500,0.6
2022-01-17,S002,P0061,205,132.1176,1.6
2022-01-18,S002,P0061,79,129.4444,0.6
2022-01-19,S002,P0061,165,128.0526,1.3
2022-01-20,S002,P0061,121,128.2500,0.9
2022-01-21,S002,P0061,194,127.7143,1.5
2022-01-22,S002,P0061,193,126.0000,1.5
2022-01-23,S002,P0061,195,127.3478,1.5
2022-01-24,S002,P0061,143,125.7917,1.1
2022-01-01,S002,P0066,232,171.0000,1.4
2022-01-02,S002,P0066,189,136.5000,1.4
2022-01-03,S002,P0066,126,111.3333,1.1
2022-01-04,S002,P0066,202,117.7500,1.7
2022-01-05,S002,P0066,162,111.2000,1.5
2022-01-06,S002,P0066,234,125.6667,1.9
2022-01-07,S002,P0066,233,126.1429,1.8
2022-01-08,S002,P0066,113,124.3750,0.9
2022-01-09,S002,P0066,340,139.5556,2.4
2022-01-10,S002,P0066,213,138.0000,1.5
2022-01-11,S002,P0066,187,135.1818,1.4
2022-01-12,S002,P0066,216,136.5833,1.6
2022-01-13,S002,P0066,112,133.0000,0.8
2022-01-14,S002,P0066,171,129.4286,1.3
2022-01-15,S002,P0066,147,129.6000,1.1
2022-01-16,S002,P0066,112,125.8125,0.9
2022-01-17,S002,P0066,206,127.7059,1.6
2022-01-18,S002,P0066,187,126.0000,1.5
2022-01-19,S002,P0066,85,122.7895,0.7
2022-01-20,S002,P0066,278,128.8000,2.2
2022-01-21,S002,P0066,173,131.6190,1.3
2022-01-22,S002,P0066,148,132.0909,1.1
2022-01-23,S002,P0066,148,130.2174,1.1
2022-01-24,S002,P0066,159,128.0000,1.2
2022-01-01,S002,P0067,169,121.0000,1.4
2022-01-02,S002,P0067,97,96.5000,1.0
2022-01-03,S002,P0067,160,88.0000,1.8
2022-01-04,S002,P0067,105,77.7500,1.4
2022-01-05,S002,P0067,145,86.6000,1.7
2022-01-06,S002,P0067,120,94.6667,1.3
2022-01-07,S002,P0067,74,91.2857,0.8
2022-01-08,S002,P0067,189,93.0000,2.0
2022-01-09,S002,P0067,83,91.1111,0.9
2022-01-10,S002,P0067,89,88.8000,1.0
2022-01-11,S002,P0067,117,90.5455,1.3
2022-01-12,S002,P0067,117,86.9167,1.3
2022-01-13,S002,P0067,101,81.9231,1.2
2022-01-14,S002,P0067,107,82.2143,1.3
2022-01-15,S002,P0067,102,82.9333,1.2
2022-01-16,S002,P0067,190,85.6875,2.2
2022-01-17,S002,P0067,223,87.9412,2.5
2022-01-18,S002,P0067,98,85.5000,1.1
2022-01-19,S002,P0067,197,88.8421,2.2
2022-01-20,S002,P0067,218,91.6500,2.4
2022-01-21,S002,P0067,154,93.1429,1.7
2022-01-22,S002,P0067,100,92.1364,1.1
2022-01-23,S002,P0067,71,90.6957,0.8
2022-01-24,S002,P0067,152,89.2083,1.7
2022-01-01,S002,P0068,140,121.0000,1.2
2022-01-02,S002,P0068,55,86.0000,0.6
2022-01-03,S002,P0068,146,95.0000,1.5
2022-01-04,S002,P0068,105,94.7500,1.1
2022-01-05,S002,P0068,145,90.2000,1.6
2022-01-06,S002,P0068,112,89.5000,1.3
2022-01-07,S002,P0068,182,88.7143,2.1
2022-01-08,S002,P0068,219,94.7500,2.3
2022-01-09,S002,P0068,56,90.4444,0.6
2022-01-10,S002,P0068,107,86.7000,1.2
2022-01-11,S002,P0068,173,86.7273,2.0
2022-01-12,S002,P0068,59,79.5000,0.7
2022-01-13,S002,P0068,72,75.9231,0.9
2022-01-14,S002,P0068,114,76.9286,1.5
2022-01-15,S002,P0068,153,82.4667,1.9
2022-01-16,S002,P0068,119,80.8125,1.5
2022-01-17,S002,P0068,179,83.0000,2.2
2022-01-18,S002,P0068,196,85.0556,2.3
2022-01-19,S002,P0068,109,82.6316,1.3
2022-01-20,S002,P0068,114,84.4000,1.4
2022-01-21,S002,P0068,145,83.8095,1.7
2022-01-22,S002,P0068,77,82.8636,0.9
2022-01-23,S002,P0068,88,81.9130,1.1
2022-01-24,S002,P0068,130,82.0833,1.6
2022-01-01,S002,P0069,166,156.0000,1.1
2022-01-02,S002,P0069,162,134.5000,1.2
2022-01-03,S002,P0069,234,143.6667,1.6
2022-01-04,S002,P0069,207,151.2500,1.4
2022-01-05,S002,P0069,113,135.0000,0.8
2022-01-06,S002,P0069,163,136.8333,1.2
2022-01-07,S002,P0069,197,130.8571,1.5
2022-01-08,S002,P0069,195,131.8750,1.5
2022-01-09,S002,P0069,232,133.6667,1.7
2022-01-10,S002,P0069,143,133.3000,1.1
2022-01-11,S002,P0069,196,136.4545,1.4
2022-01-12,S002,P0069,107,132.8333,0.8
2022-01-13,S002,P0069,185,129.0000,1.4
2022-01-14,S002,P0069,152,127.9286,1.2
2022-01-15,S002,P0069,206,127.1333,1.6
2022-01-16,S002,P0069,156,125.1250,1.2
2022-01-17,S002,P0069,216,129.4118,1.7
2022-01-18,S002,P0069,190,131.9444,1.4
2022-01-19,S002,P0069,94,129.1579,0.7
2022-01-20,S002,P0069,136,126.8000,1.1
2022-01-21,S002,P0069,165,126.4762,1.3
2022-01-22,S002,P0069,243,130.5455,1.9
2022-01-23,S002,P0069,163,132.2174,1.2
2022-01-24,S002,P0069,172,131.1667,1.3
2022-01-01,S002,P0070,231,129.0000,1.8
2022-01-02,S002,P0070,49,77.5000,0.6
2022-01-03,S002,P0070,216,92.0000,2.3
2022-01-04,S002,P0070,172,94.0000,1.8
2022-01-05,S002,P0070,134,96.0000,1.4
2022-01-06,S002,P0070,106,89.8333,1.2
2022-01-07,S002,P0070,167,89.0000,1.9
2022-01-08,S002,P0070,133,88.3750,1.5
2022-01-09,S002,P0070,128,88.6667,1.4
2022-01-10,S002,P0070,99,84.3000,1.2
2022-01-11,S002,P0070,225,89.9091,2.5
2022-01-12,S002,P0070,66,84.6667,0.8
2022-01-13,S002,P0070,54,82.9231,0.7
2022-01-14,S002,P0070,185,86.2143,2.1
2022-01-15,S002,P0070,148,88.5333,1.7
2022-01-16,S002,P0070,95,88.5000,1.1
2022-01-17,S002,P0070,176,89.6471,2.0
2022-01-18,S002,P0070,176,91.1667,1.9
2022-01-19,S002,P0070,159,90.6842,1.8
2022-01-20,S002,P0070,186,91.0000,2.0
2022-01-21,S002,P0070,73,90.1905,0.8
2022-01-22,S002,P0070,202,90.4091,2.2
2022-01-23,S002,P0070,122,90.9130,1.3
2022-01-24,S002,P0070,125,90.8750,1.4
2022-01-01,S002,P0079,168,106.0000,1.6
2022-01-02,S002,P0079,139,114.5000,1.2
2022-01-03,S002,P0079,201,111.0000,1.8
2022-01-04,S002,P0079,186,107.2500,1.7
2022-01-05,S002,P0079,191,105.6000,1.8
2022-01-06,S002,P0079,154,104.0000,1.5
2022-01-07,S002,P0079,175,102.5714,1.7
2022-01-08,S002,P0079,95,103.2500,0.9
2022-01-09,S002,P0079,134,100.4444,1.3
2022-01-10,S002,P0079,142,96.9000,1.5
2022-01-11,S002,P0079,180,98.4545,1.8
2022-01-12,S002,P0079,173,102.1667,1.7
2022-01-13,S002,P0079,119,100.7692,1.2
2022-01-14,S002,P0079,135,97.6429,1.4
2022-01-15,S002,P0079,29,93.0667,0.3
2022-01-16,S002,P0079,119,93.3125,1.3
2022-01-17,S002,P0079,154,92.2941,1.7
2022-01-18,S002,P0079,100,91.0000,1.1
2022-01-19,S002,P0079,210,92.3684,2.3
2022-01-20,S002,P0079,116,91.8000,1.3
2022-01-21,S002,P0079,96,89.4286,1.1
2022-01-22,S002,P0079,174,89.9545,1.9
2022-01-23,S002,P0079,126,90.1304,1.4
2022-01-24,S002,P0079,113,88.9167,1.3
2022-01-01,S002,P0083,89,51.0000,1.7
2022-01-02,S002,P0083,188,88.0000,2.1
2022-01-03,S002,P0083,132,97.3333,1.4
2022-01-04,S002,P0083,140,103.5000,1.4
2022-01-05,S002,P0083,156,98.6000,1.6
2022-01-06,S002,P0083,174,93.3333,1.9
2022-01-07,S002,P0083,114,91.8571,1.2
2022-01-08,S002,P0083,164,94.6250,1.7
2022-01-09,S002,P0083,96,94.3333,1.0
2022-01-10,S002,P0083,148,90.0000,1.6
2022-01-11,S002,P0083,102,87.0909,1.2
2022-01-12,S002,P0083,103,88.3333,1.2
2022-01-13,S002,P0083,161,91.4615,1.8
2022-01-14,S002,P0083,89,92.2143,1.0
2022-01-15,S002,P0083,166,92.1333,1.8
2022-01-16,S002,P0083,53,89.0000,0.6
2022-01-17,S002,P0083,176,88.8824,2.0
2022-01-18,S002,P0083,100,87.8889,1.1
2022-01-19,S002,P0083,198,89.4211,2.2
2022-01-20,S002,P0083,179,89.1000,2.0
2022-01-21,S002,P0083,196,89.6667,2.2
2022-01-22,S002,P0083,84,87.2273,1.0
2022-01-23,S002,P0083,191,88.7391,2.2
2022-01-24,S002,P0083,160,90.3333,1.8
2022-01-01,S002,P0085,162,139.0000,1.2
2022-01-02,S002,P0085,93,78.0000,1.2
2022-01-03,S002,P0085,94,85.3333,1.1
2022-01-04,S002,P0085,207,89.5000,2.3
2022-01-05,S002,P0085,202,95.2000,2.1
2022-01-06,S002,P0085,146,93.1667,1.6
2022-01-07,S002,P0085,68,87.5714,0.8
2022-01-08,S002,P0085,106,89.0000,1.2
2022-01-09,S002,P0085,107,88.0000,1.2
2022-01-10,S002,P0085,208,91.8000,2.3
2022-01-11,S002,P0085,97,87.6364,1.1
2022-01-12,S002,P0085,133,86.1667,1.5
2022-01-13,S002,P0085,208,92.0769,2.3
2022-01-14,S002,P0085,146,90.5000,1.6
2022-01-15,S002,P0085,161,89.2667,1.8
2022-01-16,S002,P0085,133,87.8125,1.5
2022-01-17,S002,P0085,199,91.6471,2.2
2022-01-18,S002,P0085,64,89.0556,0.7
2022-01-19,S002,P0085,174,89.6316,1.9
2022-01-20,S002,P0085,162,89.9500,1.8
2022-01-21,S002,P0085,113,88.2381,1.3
2022-01-22,S002,P0085,128,86.2273,1.5
2022-01-23,S002,P0085,86,83.8696,1.0
2022-01-24,S002,P0085,88,83.5833,1.1
2022-01-01,S002,P0094,113,53.0000,2.1
2022-01-02,S002,P0094,162,66.5000,2.4
2022-01-03,S002,P0094,151,64.0000,2.4
2022-01-04,S002,P0094,212,72.7500,2.9
2022-01-05,S002,P0094,159,82.4000,1.9
2022-01-06,S002,P0094,65,77.1667,0.8
2022-01-07,S002,P0094,160,81.2857,2.0
2022-01-08,S002,P0094,134,77.7500,1.7
2022-01-09,S002,P0094,148,80.2222,1.8
2022-01-10,S002,P0094,167,84.4000,2.0
2022-01-11,S002,P0094,184,86.3636,2.1
2022-01-12,S002,P0094,74,85.5000,0.9
2022-01-13,S002,P0094,138,86.0000,1.6
2022-01-14,S002,P0094,81,84.4286,1.0
2022-01-15,S002,P0094,124,86.6000,1.4
2022-01-16,S002,P0094,135,88.4375,1.5
2022-01-17,S002,P0094,54,85.8235,0.6
2022-01-18,S002,P0094,151,88.8889,1.7
2022-01-19,S002,P0094,140,88.9474,1.6
2022-01-20,S002,P0094,157,90.4500,1.7
2022-01-21,S002,P0094,153,89.3810,1.7
2022-01-22,S002,P0094,126,89.2273,1.4
2022-01-23,S002,P0094,208,91.3478,2.3
2022-01-24,S002,P0094,162,91.1667,1.8
2022-01-01,S002,P0096,176,127.0000,1.4
2022-01-02,S002,P0096,142,103.0000,1.4
2022-01-03,S002,P0096,95,82.3333,1.2
2022-01-04,S002,P0096,98,75.7500,1.3
2022-01-05,S002,P0096,114,75.6000,1.5
2022-01-06,S002,P0096,143,81.3333,1.8
2022-01-07,S002,P0096,126,83.0000,1.5
2022-01-08,S002,P0096,188,83.7500,2.2
2022-01-09,S002,P0096,153,84.3333,1.8
2022-01-10,S002,P0096,117,81.4000,1.4
2022-01-11,S002,P0096,189,87.4545,2.2
2022-01-12,S002,P0096,235,90.4167,2.6
2022-01-13,S002,P0096,34,85.6154,0.4
