date,store_id,product_id,inventory_level,units_sold,units_ordered
1/5/2022,S004,P0067,142,102,88
1/5/2022,S004,P0068,140,63,53
1/5/2022,S004,P0069,232,139,154
1/5/2022,S004,P0070,145,96,78
1/5/2022,S004,P0079,179,160,129
1/5/2022,S004,P0083,217,135,150
1/5/2022,S004,P0085,114,64,73
1/5/2022,S004,P0094,109,36,42
1/5/2022,S004,P0096,150,108,117
1/5/2022,S004,P0116,93,62,57
1/5/2022,S004,P0125,147,132,114
1/5/2022,S004,P0126,187,150,121
1/5/2022,S004,P0129,198,130,138
1/5/2022,S004,P0133,165,135,160
1/5/2022,S004,P0149,123,92,109
1/5/2022,S004,P0153,158,134,120
1/5/2022,S004,P0159,109,63,51
1/5/2022,S004,P0166,205,125,125
1/5/2022,S004,P0171,50,34,30
1/5/2022,S004,P0175,66,52,60
1/5/2022,S004,P0178,209,133,158
1/5/2022,S004,P0183,117,40,37
1/5/2022,S004,P0187,184,97,116
1/5/2022,S005,P0016,216,187,177
1/5/2022,S005,P0017,272,185,202
1/5/2022,S005,P0031,158,103,105
1/5/2022,S005,P0046,227,142,129
1/5/2022,S005,P0057,145,85,71
1/5/2022,S005,P0061,292,187,207
1/5/2022,S005,P0066,202,126,151
1/5/2022,S005,P0067,108,116,94
1/5/2022,S005,P0068,100,66,54
1/5/2022,S005,P0069,194,126,146
1/5/2022,S005,P0070,177,97,107
1/5/2022,S005,P0079,163,97,110
1/5/2022,S005,P0083,149,90,105
1/5/2022,S005,P0085,206,101,111
1/5/2022,S005,P0094,130,78,84
1/5/2022,S005,P0096,100,44,41
1/5/2022,S005,P0116,196,113,120
1/5/2022,S005,P0125,195,160,187
1/5/2022,S005,P0126,155,122,103
1/5/2022,S005,P0129,148,111,97
1/5/2022,S005,P0133,210,145,158
1/5/2022,S005,P0149,159,119,105
1/5/2022,S005,P0153,180,153,153
1/5/2022,S005,P0159,181,93,83
1/5/2022,S005,P0166,165,79,68
1/5/2022,S005,P0171,124,115,110
1/5/2022,S005,P0175,130,121,112
1/5/2022,S005,P0178,298,204,206
1/5/2022,S005,P0183,116,82,94
1/5/2022,S005,P0187,213,148,155
1/6/2022,S001,P0016,111,86,95
1/6/2022,S001,P0017,149,54,53
1/6/2022,S001,P0031,76,61,50
1/6/2022,S001,P0046,151,88,90
1/6/2022,S001,P0057,164,105,109
1/6/2022,S001,P0061,338,210,250
1/6/2022,S001,P0066,211,128,140
1/6/2022,S001,P0067,81,59,53
1/6/2022,S001,P0068,150,88,83
1/6/2022,S001,P0069,145,126,120
1/6/2022,S001,P0070,146,129,104
1/6/2022,S001,P0079,99,83,89
1/6/2022,S001,P0083,206,160,173
1/6/2022,S001,P0085,103,58,62
1/6/2022,S001,P0094,116,63,56
1/6/2022,S001,P0096,215,161,176
1/6/2022,S001,P0116,188,115,96
1/6/2022,S001,P0125,251,218,232
1/6/2022,S001,P0126,135,125,132
1/6/2022,S001,P0129,82,72,60
1/6/2022,S001,P0133,210,98,113
1/6/2022,S001,P0149,153,89,84
1/6/2022,S001,P0153,126,91,96
1/6/2022,S001,P0159,189,104,112
1/6/2022,S001,P0166,133,105,124
1/6/2022,S001,P0171,110,67,75
1/6/2022,S001,P0175,75,76,68
1/6/2022,S001,P0178,200,119,125
1/6/2022,S001,P0183,145,89,91
1/6/2022,S001,P0187,161,121,117
1/6/2022,S002,P0016,143,125,111
1/6/2022,S002,P0017,145,63,56
1/6/2022,S002,P0031,143,92,78
1/6/2022,S002,P0046,162,74,65
1/6/2022,S002,P0057,250,190,185
1/6/2022,S002,P0061,261,182,208
1/6/2022,S002,P0066,234,198,164
1/6/2022,S002,P0067,120,135,117
1/6/2022,S002,P0068,112,86,87
1/6/2022,S002,P0069,163,146,131
1/6/2022,S002,P0070,106,59,49
1/6/2022,S002,P0079,154,96,88
1/6/2022,S002,P0083,174,67,75
1/6/2022,S002,P0085,146,83,96
1/6/2022,S002,P0094,65,51,48
1/6/2022,S002,P0096,143,110,93
1/6/2022,S002,P0116,83,75,78
1/6/2022,S002,P0125,26,18,20
1/6/2022,S002,P0126,123,89,91
1/6/2022,S002,P0129,128,83,71
1/6/2022,S002,P0133,130,87,86
1/6/2022,S002,P0149,159,94,96
1/6/2022,S002,P0153,135,60,68
1/6/2022,S002,P0159,219,128,149
1/6/2022,S002,P0166,169,164,156
1/6/2022,S002,P0171,174,133,125
1/6/2022,S002,P0175,76,70,67
1/6/2022,S002,P0178,224,142,156
1/6/2022,S002,P0183,147,78,80
1/6/2022,S002,P0187,108,67,71
1/6/2022,S003,P0016,140,77,87
1/6/2022,S003,P0017,177,123,100
1/6/2022,S003,P0031,98,53,57
1/6/2022,S003,P0046,178,86,88
1/6/2022,S003,P0057,155,146,149
1/6/2022,S003,P0061,248,240,217
1/6/2022,S003,P0066,202,133,122
1/6/2022,S003,P0067,160,116,110
1/6/2022,S003,P0068,140,136,127
1/6/2022,S003,P0069,273,184,201
1/6/2022,S003,P0070,130,96,95
1/6/2022,S003,P0079,173,120,115
1/6/2022,S003,P0083,100,95,93
1/6/2022,S003,P0085,124,77,89
1/6/2022,S003,P0094,86,91,85
1/6/2022,S003,P0096,134,100,97
1/6/2022,S003,P0116,221,128,135
1/6/2022,S003,P0125,177,130,111
1/6/2022,S003,P0126,181,124,129
1/6/2022,S003,P0129,159,110,93
1/6/2022,S003,P0133,222,182,214
1/6/2022,S003,P0149,155,113,123
1/6/2022,S003,P0153,126,106,99
1/6/2022,S003,P0159,100,74,67
1/6/2022,S003,P0166,214,160,147
1/6/2022,S003,P0171,135,128,121
1/6/2022,S003,P0175,87,74,87
1/6/2022,S003,P0178,124,101,104
1/6/2022,S003,P0183,176,112,124
1/6/2022,S003,P0187,155,84,68
1/6/2022,S004,P0016,112,109,94
1/6/2022,S004,P0017,160,126,112
1/6/2022,S004,P0031,161,121,96
1/6/2022,S004,P0046,207,161,129
1/6/2022,S004,P0057,155,107,112
1/6/2022,S004,P0061,165,96,114
1/6/2022,S004,P0066,304,223,205
1/6/2022,S004,P0067,204,176,177
1/6/2022,S004,P0068,69,74,62
1/6/2022,S004,P0069,207,182,176
1/6/2022,S004,P0070,227,109,128
1/6/2022,S004,P0079,199,97,103
1/6/2022,S004,P0083,117,71,82
1/6/2022,S004,P0085,187,123,134
1/6/2022,S004,P0094,122,89,86
1/6/2022,S004,P0096,105,100,97
1/6/2022,S004,P0116,121,78,72
1/6/2022,S004,P0125,163,94,106
1/6/2022,S004,P0126,145,97,78
1/6/2022,S004,P0129,178,80,87
1/6/2022,S004,P0133,175,146,159
1/6/2022,S004,P0149,133,93,91
1/6/2022,S004,P0153,48,30,31
1/6/2022,S004,P0159,174,132,150
1/6/2022,S004,P0166,168,100,109
1/6/2022,S004,P0171,167,110,99
1/6/2022,S004,P0175,121,103,91
1/6/2022,S004,P0178,162,136,128
1/6/2022,S004,P0183,108,115,92
1/6/2022,S004,P0187,153,75,67
1/6/2022,S005,P0016,177,77,79
1/6/2022,S005,P0017,157,153,143
1/6/2022,S005,P0031,120,77,90
1/6/2022,S005,P0046,188,114,120
1/6/2022,S005,P0057,176,129,146
1/6/2022,S005,P0061,204,172,140
1/6/2022,S005,P0066,170,123,132
1/6/2022,S005,P0067,110,102,88
1/6/2022,S005,P0068,232,137,152
1/6/2022,S005,P0069,151,111,120
1/6/2022,S005,P0070,181,83,87
1/6/2022,S005,P0079,188,127,123
1/6/2022,S005,P0083,158,100,83
1/6/2022,S005,P0085,131,90,96
1/6/2022,S005,P0094,159,186,152
1/6/2022,S005,P0096,154,91,92
1/6/2022,S005,P0116,124,104,103
1/6/2022,S005,P0125,175,141,119
1/6/2022,S005,P0126,178,145,118
1/6/2022,S005,P0129,127,111,102
1/6/2022,S005,P0133,245,159,187
1/6/2022,S005,P0149,150,109,93
1/6/2022,S005,P0153,202,109,119
1/6/2022,S005,P0159,212,128,113
1/6/2022,S005,P0166,165,133,106
1/6/2022,S005,P0171,194,114,104
1/6/2022,S005,P0175,58,39,32
1/6/2022,S005,P0178,260,173,165
1/6/2022,S005,P0183,150,146,141
1/6/2022,S005,P0187,146,116,128
1/7/2022,S001,P0016,130,55,53
1/7/2022,S001,P0017,91,66,60
1/7/2022,S001,P0031,151,112,113
1/7/2022,S001,P0046,195,208,167
1/7/2022,S001,P0057,90,70,83
1/7/2022,S001,P0061,174,150,164
1/7/2022,S001,P0066,202,138,128
1/7/2022,S001,P0067,124,87,80
1/7/2022,S001,P0068,103,74,78
1/7/2022,S001,P0069,173,71,80
1/7/2022,S001,P0070,72,9,20
1/7/2022,S001,P0079,83,67,70
1/7/2022,S001,P0083,81,15,20
1/7/2022,S001,P0085,105,33,29
1/7/2022,S001,P0094,222,135,146
1/7/2022,S001,P0096,90,80,65
1/7/2022,S001,P0116,98,75,74
1/7/2022,S001,P0125,89,96,86
1/7/2022,S001,P0126,161,126,101
1/7/2022,S001,P0129,151,96,100
1/7/2022,S001,P0133,222,141,138
1/7/2022,S001,P0149,139,82,82
1/7/2022,S001,P0153,110,102,92
1/7/2022,S001,P0159,125,123,122
1/7/2022,S001,P0166,145,122,122
1/7/2022,S001,P0171,228,163,175
1/7/2022,S001,P0175,54,62,54
1/7/2022,S001,P0178,218,152,122
1/7/2022,S001,P0183,177,77,88
1/7/2022,S001,P0187,176,121,99
1/7/2022,S002,P0016,158,121,121
1/7/2022,S002,P0017,100,59,62
1/7/2022,S002,P0031,111,107,89
1/7/2022,S002,P0046,174,87,96
1/7/2022,S002,P0057,91,80,74
1/7/2022,S002,P0061,221,144,158
1/7/2022,S002,P0066,233,129,145
1/7/2022,S002,P0067,74,71,60
1/7/2022,S002,P0068,182,84,99
1/7/2022,S002,P0069,197,95,111
1/7/2022,S002,P0070,167,84,91
1/7/2022,S002,P0079,175,94,107
1/7/2022,S002,P0083,114,83,92
1/7/2022,S002,P0085,68,54,53
1/7/2022,S002,P0094,160,106,108
1/7/2022,S002,P0096,126,93,100
1/7/2022,S002,P0116,143,76,68
1/7/2022,S002,P0125,90,63,63
1/7/2022,S002,P0126,216,132,127
1/7/2022,S002,P0129,78,60,58
1/7/2022,S002,P0133,123,80,89
1/7/2022,S002,P0149,126,72,83
1/7/2022,S002,P0153,192,106,116
1/7/2022,S002,P0159,84,58,61
1/7/2022,S002,P0166,139,125,126
1/7/2022,S002,P0171,56,17,20
1/7/2022,S002,P0175,128,45,48
1/7/2022,S002,P0178,204,160,185
1/7/2022,S002,P0183,163,78,93
1/7/2022,S002,P0187,171,91,109
1/7/2022,S003,P0016,271,163,190
1/7/2022,S003,P0017,218,141,133
1/7/2022,S003,P0031,64,42,43
1/7/2022,S003,P0046,143,139,133
1/7/2022,S003,P0057,164,118,95
1/7/2022,S003,P0061,192,120,118
1/7/2022,S003,P0066,101,76,82
1/7/2022,S003,P0067,138,100,102
1/7/2022,S003,P0068,123,43,46
1/7/2022,S003,P0069,193,128,121
1/7/2022,S003,P0070,104,88,86
1/7/2022,S003,P0079,178,94,95
1/7/2022,S003,P0083,133,97,97
1/7/2022,S003,P0085,144,54,53
1/7/2022,S003,P0094,149,109,114
1/7/2022,S003,P0096,229,147,156
1/7/2022,S003,P0116,115,94,96
1/7/2022,S003,P0125,199,98,103
1/7/2022,S003,P0126,172,101,119
1/7/2022,S003,P0129,117,111,112
1/7/2022,S003,P0133,296,182,210
1/7/2022,S003,P0149,242,140,163
1/7/2022,S003,P0153,138,72,79
1/7/2022,S003,P0159,66,42,49
1/7/2022,S003,P0166,153,144,138
1/7/2022,S003,P0171,194,144,151
1/7/2022,S003,P0175,143,139,133
1/7/2022,S003,P0178,286,174,191
1/7/2022,S003,P0183,131,59,56
1/7/2022,S003,P0187,188,124,113
1/7/2022,S004,P0016,171,117,138
1/7/2022,S004,P0017,135,97,98
1/7/2022,S004,P0031,115,65,64
1/7/2022,S004,P0046,156,70,79
1/7/2022,S004,P0057,211,135,127
1/7/2022,S004,P0061,303,245,254
1/7/2022,S004,P0066,204,135,134
1/7/2022,S004,P0067,204,122,120
1/7/2022,S004,P0068,61,66,61
1/7/2022,S004,P0069,115,109,108
1/7/2022,S004,P0070,68,68,56
1/7/2022,S004,P0079,30,23,20
1/7/2022,S004,P0083,164,110,121
1/7/2022,S004,P0085,125,116,124
1/7/2022,S004,P0094,171,70,72
1/7/2022,S004,P0096,147,106,87
1/7/2022,S004,P0116,88,81,74
1/7/2022,S004,P0125,161,142,146
1/7/2022,S004,P0126,75,80,71
1/7/2022,S004,P0129,140,92,81
1/7/2022,S004,P0133,268,207,221
1/7/2022,S004,P0149,153,101,121
1/7/2022,S004,P0153,122,123,112
1/7/2022,S004,P0159,204,149,157
1/7/2022,S004,P0166,172,92,109
1/7/2022,S004,P0171,148,86,69
1/7/2022,S004,P0175,52,36,35
1/7/2022,S004,P0178,204,158,183
1/7/2022,S004,P0183,222,111,126
1/7/2022,S004,P0187,247,179,183
1/7/2022,S005,P0016,150,109,127
1/7/2022,S005,P0017,200,127,125
1/7/2022,S005,P0031,134,126,129
1/7/2022,S005,P0046,209,157,143
1/7/2022,S005,P0057,313,204,228
1/7/2022,S005,P0061,172,116,123
1/7/2022,S005,P0066,217,161,145
1/7/2022,S005,P0067,99,90,75
1/7/2022,S005,P0068,129,37,37
1/7/2022,S005,P0069,201,120,115
1/7/2022,S005,P0070,122,58,69
1/7/2022,S005,P0079,131,83,73
1/7/2022,S005,P0083,147,74,84
1/7/2022,S005,P0085,112,33,31
1/7/2022,S005,P0094,150,137,135
1/7/2022,S005,P0096,178,98,86
1/7/2022,S005,P0116,141,110,115
1/7/2022,S005,P0125,217,108,125
1/7/2022,S005,P0126,262,171,189
1/7/2022,S005,P0129,145,78,88
1/7/2022,S005,P0133,176,149,124
1/7/2022,S005,P0149,45,14,20
1/7/2022,S005,P0153,185,98,107
1/7/2022,S005,P0159,116,68,65
1/7/2022,S005,P0166,118,117,96
1/7/2022,S005,P0171,214,134,138
1/7/2022,S005,P0175,154,118,106
1/7/2022,S005,P0178,171,107,123
1/7/2022,S005,P0183,197,118,139
1/7/2022,S005,P0187,117,83,84
1/8/2022,S001,P0016,180,88,99
1/8/2022,S001,P0017,98,79,87
1/8/2022,S001,P0031,217,141,132
1/8/2022,S001,P0046,99,76,88
1/8/2022,S001,P0057,134,81,95
1/8/2022,S001,P0061,121,148,120
1/8/2022,S001,P0066,182,139,120
1/8/2022,S001,P0067,107,75,86
1/8/2022,S001,P0068,142,82,86
1/8/2022,S001,P0069,195,151,126
1/8/2022,S001,P0070,104,73,78
1/8/2022,S001,P0079,85,103,83
1/8/2022,S001,P0083,170,104,89
1/8/2022,S001,P0085,96,69,72
1/8/2022,S001,P0094,119,84,80
1/8/2022,S001,P0096,125,58,67
1/8/2022,S001,P0116,213,115,116
1/8/2022,S001,P0125,263,247,239
1/8/2022,S001,P0126,81,75,65
1/8/2022,S001,P0129,145,92,101
1/8/2022,S001,P0133,145,105,115
1/8/2022,S001,P0149,182,124,134
1/8/2022,S001,P0153,133,75,76
1/8/2022,S001,P0159,173,141,143
1/8/2022,S001,P0166,88,106,88
1/8/2022,S001,P0171,206,115,115
1/8/2022,S001,P0175,155,85,90
1/8/2022,S001,P0178,203,152,143
1/8/2022,S001,P0183,162,81,91
1/8/2022,S001,P0187,199,124,107
1/8/2022,S002,P0016,142,113,117
1/8/2022,S002,P0017,105,35,33
1/8/2022,S002,P0031,130,119,99
1/8/2022,S002,P0046,178,129,138
1/8/2022,S002,P0057,174,136,110
1/8/2022,S002,P0061,139,111,123
1/8/2022,S002,P0066,113,112,109
1/8/2022,S002,P0067,189,105,116
1/8/2022,S002,P0068,219,137,148
1/8/2022,S002,P0069,195,139,129
1/8/2022,S002,P0070,133,84,88
1/8/2022,S002,P0079,95,108,91
1/8/2022,S002,P0083,164,114,105
1/8/2022,S002,P0085,106,99,101
1/8/2022,S002,P0094,134,53,61
1/8/2022,S002,P0096,188,89,94
1/8/2022,S002,P0116,149,154,131
1/8/2022,S002,P0125,173,122,125
1/8/2022,S002,P0126,202,121,121
1/8/2022,S002,P0129,106,82,96
1/8/2022,S002,P0133,150,146,117
1/8/2022,S002,P0149,175,86,84
1/8/2022,S002,P0153,125,106,119
1/8/2022,S002,P0159,124,74,76
1/8/2022,S002,P0166,137,83,87
1/8/2022,S002,P0171,79,79,78
1/8/2022,S002,P0175,115,55,54
1/8/2022,S002,P0178,154,116,115
1/8/2022,S002,P0183,143,64,59
1/8/2022,S002,P0187,109,125,101
1/8/2022,S003,P0016,207,153,144
1/8/2022,S003,P0017,99,76,87
1/8/2022,S003,P0031,185,106,99
1/8/2022,S003,P0046,142,104,97
1/8/2022,S003,P0057,136,65,52
1/8/2022,S003,P0061,264,199,176
1/8/2022,S003,P0066,220,121,121
1/8/2022,S003,P0067,215,166,135
1/8/2022,S003,P0068,130,120,112
1/8/2022,S003,P0069,216,176,197
1/8/2022,S003,P0070,190,93,96
1/8/2022,S003,P0079,194,95,106
1/8/2022,S003,P0083,178,122,116
1/8/2022,S003,P0085,194,148,172
1/8/2022,S003,P0094,204,134,155
1/8/2022,S003,P0096,153,62,69
1/8/2022,S003,P0116,196,128,147
1/8/2022,S003,P0125,236,191,216
1/8/2022,S003,P0126,137,99,103
1/8/2022,S003,P0129,81,75,78
1/8/2022,S003,P0133,244,156,177
1/8/2022,S003,P0149,187,96,91
1/8/2022,S003,P0153,172,117,138
1/8/2022,S003,P0159,119,96,93
1/8/2022,S003,P0166,97,80,87
1/8/2022,S003,P0171,144,100,95
1/8/2022,S003,P0175,90,93,88
1/8/2022,S003,P0178,249,162,186
1/8/2022,S003,P0183,177,89,106
1/8/2022,S003,P0187,183,171,160
1/8/2022,S004,P0016,71,63,67
1/8/2022,S004,P0017,141,76,87
1/8/2022,S004,P0031,49,41,44
1/8/2022,S004,P0046,265,170,190
1/8/2022,S004,P0057,138,122,123
1/8/2022,S004,P0061,302,178,213
1/8/2022,S004,P0066,259,201,219
1/8/2022,S004,P0067,75,49,42
1/8/2022,S004,P0068,124,84,77
1/8/2022,S004,P0069,241,158,187
1/8/2022,S004,P0070,231,144,158
1/8/2022,S004,P0079,125,75,66
1/8/2022,S004,P0083,84,82,68
1/8/2022,S004,P0085,191,156,130
1/8/2022,S004,P0094,136,117,117
1/8/2022,S004,P0096,209,111,118
1/8/2022,S004,P0116,133,106,100
1/8/2022,S004,P0125,128,46,54
1/8/2022,S004,P0126,218,143,144
1/8/2022,S004,P0129,117,74,84
1/8/2022,S004,P0133,201,132,132
1/8/2022,S004,P0149,222,138,153
1/8/2022,S004,P0153,135,74,77
1/8/2022,S004,P0159,137,71,75
1/8/2022,S004,P0166,242,157,182
1/8/2022,S004,P0171,183,151,144
1/8/2022,S004,P0175,118,102,90
1/8/2022,S004,P0178,169,142,124
1/8/2022,S004,P0183,195,101,101
1/8/2022,S004,P0187,137,119,105
1/8/2022,S005,P0016,124,103,103
1/8/2022,S005,P0017,122,100,118
1/8/2022,S005,P0031,138,69,61
1/8/2022,S005,P0046,115,107,89
1/8/2022,S005,P0057,217,205,182
1/8/2022,S005,P0061,151,110,97
1/8/2022,S005,P0066,106,102,105
1/8/2022,S005,P0067,132,134,123
1/8/2022,S005,P0068,131,86,97
1/8/2022,S005,P0069,234,173,157
1/8/2022,S005,P0070,80,70,60
1/8/2022,S005,P0079,93,76,62
1/8/2022,S005,P0083,118,67,54
1/8/2022,S005,P0085,158,71,67
1/8/2022,S005,P0094,172,126,112
1/8/2022,S005,P0096,160,104,91
1/8/2022,S005,P0116,61,45,46
1/8/2022,S005,P0125,192,191,183
1/8/2022,S005,P0126,120,134,117
1/8/2022,S005,P0129,159,73,69
1/8/2022,S005,P0133,118,92,98
1/8/2022,S005,P0149,167,72,74
1/8/2022,S005,P0153,115,60,52
1/8/2022,S005,P0159,193,88,102
1/8/2022,S005,P0166,115,91,94
1/8/2022,S005,P0171,131,76,71
1/8/2022,S005,P0175,153,117,130
1/8/2022,S005,P0178,144,60,48
1/8/2022,S005,P0183,171,94,88
1/8/2022,S005,P0187,99,86,90
1/9/2022,S001,P0016,162,168,141
1/9/2022,S001,P0017,165,66,73
1/9/2022,S001,P0031,153,105,113
1/9/2022,S001,P0046,175,121,125
1/9/2022,S001,P0057,190,140,131
1/9/2022,S001,P0061,179,90,106
1/9/2022,S001,P0066,273,238,269
1/9/2022,S001,P0067,96,102,87
1/9/2022,S001,P0068,118,55,56
1/9/2022,S001,P0069,92,75,67
1/9/2022,S001,P0070,129,78,65
1/9/2022,S001,P0079,182,143,146
1/9/2022,S001,P0083,120,70,72
1/9/2022,S001,P0085,45,52,45
1/9/2022,S001,P0094,174,73,87
1/9/2022,S001,P0096,129,57,52
1/9/2022,S001,P0116,165,124,102
1/9/2022,S001,P0125,241,131,143
1/9/2022,S001,P0126,190,151,174
1/9/2022,S001,P0129,97,56,49
1/9/2022,S001,P0133,124,52,46
1/9/2022,S001,P0149,59,58,51
1/9/2022,S001,P0153,167,91,95
1/9/2022,S001,P0159,133,89,101
1/9/2022,S001,P0166,86,89,71
1/9/2022,S001,P0171,191,123,110
1/9/2022,S001,P0175,115,93,93
1/9/2022,S001,P0178,200,135,150
1/9/2022,S001,P0183,178,92,88
1/9/2022,S001,P0187,276,159,186
1/9/2022,S002,P0016,211,125,127
1/9/2022,S002,P0017,105,89,75
1/9/2022,S002,P0031,94,87,92
1/9/2022,S002,P0046,206,128,115
1/9/2022,S002,P0057,170,74,75
1/9/2022,S002,P0061,169,124,130
1/9/2022,S002,P0066,340,261,267
1/9/2022,S002,P0067,83,76,83
1/9/2022,S002,P0068,56,56,56
1/9/2022,S002,P0069,232,148,135
1/9/2022,S002,P0070,128,91,95
1/9/2022,S002,P0079,134,78,90
1/9/2022,S002,P0083,96,92,76
1/9/2022,S002,P0085,107,80,78
1/9/2022,S002,P0094,148,100,80
1/9/2022,S002,P0096,153,89,99
1/9/2022,S002,P0116,137,81,90
1/9/2022,S002,P0125,177,113,105
1/9/2022,S002,P0126,159,108,118
1/9/2022,S002,P0129,164,89,84
1/9/2022,S002,P0133,164,93,93
1/9/2022,S002,P0149,109,77,77
1/9/2022,S002,P0153,167,89,83
1/9/2022,S002,P0159,97,109,93
1/9/2022,S002,P0166,96,53,57
1/9/2022,S002,P0171,158,76,71
1/9/2022,S002,P0175,95,65,63
1/9/2022,S002,P0178,164,175,151
1/9/2022,S002,P0183,129,107,95
1/9/2022,S002,P0187,86,72,63
1/9/2022,S003,P0016,142,86,101
1/9/2022,S003,P0017,125,59,47
1/9/2022,S003,P0031,112,71,57
1/9/2022,S003,P0046,170,111,117
1/9/2022,S003,P0057,164,104,98
1/9/2022,S003,P0061,190,132,140
1/9/2022,S003,P0066,198,174,195
1/9/2022,S003,P0067,129,59,67
1/9/2022,S003,P0068,89,23,25
1/9/2022,S003,P0069,207,137,118
1/9/2022,S003,P0070,132,54,61
1/9/2022,S003,P0079,137,126,103
1/9/2022,S003,P0083,201,104,107
1/9/2022,S003,P0085,155,54,56
1/9/2022,S003,P0094,139,52,52
1/9/2022,S003,P0096,82,63,69
1/9/2022,S003,P0116,140,87,90
1/9/2022,S003,P0125,130,43,37
1/9/2022,S003,P0126,135,119,102
1/9/2022,S003,P0129,98,85,79
1/9/2022,S003,P0133,122,26,24
1/9/2022,S003,P0149,308,204,234
1/9/2022,S003,P0153,133,100,86
1/9/2022,S003,P0159,145,86,89
1/9/2022,S003,P0166,171,66,79
1/9/2022,S003,P0171,85,45,37
1/9/2022,S003,P0175,180,115,129
1/9/2022,S003,P0178,199,132,137
1/9/2022,S003,P0183,81,59,55
1/9/2022,S003,P0187,152,105,106
1/9/2022,S004,P0016,119,89,79
1/9/2022,S004,P0017,136,93,75
1/9/2022,S004,P0031,151,90,85
1/9/2022,S004,P0046,181,85,92
1/9/2022,S004,P0057,248,145,172
1/9/2022,S004,P0061,169,94,85
1/9/2022,S004,P0066,116,48,38
1/9/2022,S004,P0067,123,53,57
1/9/2022,S004,P0068,167,85,77
1/9/2022,S004,P0069,288,191,195
1/9/2022,S004,P0070,157,124,106
1/9/2022,S004,P0079,84,63,75
1/9/2022,S004,P0083,239,118,140
1/9/2022,S004,P0085,31,13,20
1/9/2022,S004,P0094,225,120,131
1/9/2022,S004,P0096,192,102,106
1/9/2022,S004,P0116,78,68,56
1/9/2022,S004,P0125,92,53,60
1/9/2022,S004,P0126,175,198,170
1/9/2022,S004,P0129,159,76,78
1/9/2022,S004,P0133,172,77,80
1/9/2022,S004,P0149,122,45,50
1/9/2022,S004,P0153,174,101,91
1/9/2022,S004,P0159,84,55,58
1/9/2022,S004,P0166,103,94,101
1/9/2022,S004,P0171,164,89,96
1/9/2022,S004,P0175,113,78,83
1/9/2022,S004,P0178,162,116,128
1/9/2022,S004,P0183,144,65,55
1/9/2022,S004,P0187,175,90,99
1/9/2022,S005,P0016,212,194,174
1/9/2022,S005,P0017,157,94,107
1/9/2022,S005,P0031,158,77,65
1/9/2022,S005,P0046,80,74,79
1/9/2022,S005,P0057,193,118,127
1/9/2022,S005,P0061,199,156,151
1/9/2022,S005,P0066,161,108,103
1/9/2022,S005,P0067,104,85,72
1/9/2022,S005,P0068,86,79,65
1/9/2022,S005,P0069,284,197,219
1/9/2022,S005,P0070,137,45,44
1/9/2022,S005,P0079,264,152,180
1/9/2022,S005,P0083,205,101,119
1/9/2022,S005,P0085,118,104,113
1/9/2022,S005,P0094,106,79,92
1/9/2022,S005,P0096,165,165,141
1/9/2022,S005,P0116,159,113,126
1/9/2022,S005,P0125,165,122,131
1/9/2022,S005,P0126,223,131,137
1/9/2022,S005,P0129,107,75,66
1/9/2022,S005,P0133,224,155,145
1/9/2022,S005,P0149,182,88,83
1/9/2022,S005,P0153,170,116,123
1/9/2022,S005,P0159,186,88,92
1/9/2022,S005,P0166,89,79,70
1/9/2022,S005,P0171,141,93,75
1/9/2022,S005,P0175,120,95,94
1/9/2022,S005,P0178,265,216,219
1/9/2022,S005,P0183,210,140,145
1/9/2022,S005,P0187,238,178,161
1/10/2022,S001,P0016,127,82,83
1/10/2022,S001,P0017,203,159,151
1/10/2022,S001,P0031,159,90,98
1/10/2022,S001,P0046,174,145,116
1/10/2022,S001,P0057,165,155,151
1/10/2022,S001,P0061,82,59,55
1/10/2022,S001,P0066,180,106,90
1/10/2022,S001,P0067,144,151,135
1/10/2022,S001,P0068,113,111,112
1/10/2022,S001,P0069,240,156,177
1/10/2022,S001,P0070,168,79,74
1/10/2022,S001,P0079,188,99,91
1/10/2022,S001,P0083,125,96,77
1/10/2022,S001,P0085,190,134,157
1/10/2022,S001,P0094,80,38,39
1/10/2022,S001,P0096,100,78,92
1/10/2022,S001,P0116,143,64,52
1/10/2022,S001,P0125,185,161,179
1/10/2022,S001,P0126,147,94,106
1/10/2022,S001,P0129,202,133,124
1/10/2022,S001,P0133,221,172,170
1/10/2022,S001,P0149,170,79,73
1/10/2022,S001,P0153,165,78,84
1/10/2022,S001,P0159,72,89,72
1/10/2022,S001,P0166,236,147,155
1/10/2022,S001,P0171,127,102,119
1/10/2022,S001,P0175,39,42,39
1/10/2022,S001,P0178,143,135,119
1/10/2022,S001,P0183,176,103,107
1/10/2022,S001,P0187,291,188,224
1/10/2022,S002,P0016,216,220,180
1/10/2022,S002,P0017,144,107,105
1/10/2022,S002,P0031,118,76,64
1/10/2022,S002,P0046,185,115,127
1/10/2022,S002,P0057,122,134,118
1/10/2022,S002,P0061,174,95,77
1/10/2022,S002,P0066,213,124,127
1/10/2022,S002,P0067,89,68,73
1/10/2022,S002,P0068,107,53,55
1/10/2022,S002,P0069,143,130,111
1/10/2022,S002,P0070,99,45,45
1/10/2022,S002,P0079,142,65,70
1/10/2022,S002,P0083,148,51,51
1/10/2022,S002,P0085,208,126,124
1/10/2022,S002,P0094,167,122,111
